March,NBL_132,M2_PM,2.237144256,2.212089727,2.181136653,3.013251171,2.793059525,2.759389453,4.109625334,3.374095487,3.238403527,4.969369831,5.267951163,5.464941634,3.401288709,3.332535541,3.271719468
March,NBL_132,M0_M1,2.564563612,2.495827639,2.516846809,6.004308106,5.592104296,5.49465375,4.889442318,4.528623067,4.431937855,6.087257901,6.370606122,6.550550627,4.579845139,4.503077046,4.393496909
March,NBL_132,M2_M1,2.223344965,2.317009694,2.250108071,2.872398887,2.711436957,2.716883204,3.7941797,3.039218238,3.010651596,4.355009783,4.531981547,4.694941752,3.02291704,2.967519422,2.861335849
March,NBL_132,M0_M1+PM,1.912368594,2.039895426,1.95266407,3.337957417,3.122636952,3.04753924,3.985940157,3.400881908,3.314262562,4.813393256,5.004911599,5.140393694,3.439346254,3.377902231,3.27295279
March,NBL_132,M2_M1+PM,2.233878111,2.242919018,2.200539447,4.684077506,4.351608289,4.182348469,5.040371199,4.546780014,4.619873895,6.390134826,6.765588938,6.941681942,4.888998885,4.76861884,4.697493895
June,NBL_289,M0_Veh,3.341574105,3.242854517,3.175941144,6.206285993,6.02309548,5.851960501,6.395582681,5.1780728,4.898073394,6.699386695,7.301861784,7.601926223,5.179608272,5.050463745,4.847157782
June,NBL_289,M2_Veh,3.111266578,3.007658299,2.946847357,5.579677027,5.417427011,5.261379444,5.901891271,4.533776329,4.248110422,5.97361602,6.438344669,6.703468379,4.489104524,4.34037571,4.12965256
June,NBL_289,M0_PM,3.640835641,3.441964488,3.409096995,5.1684098,5.008223792,4.805418086,5.587668078,4.31272824,4.138769423,6.161692426,6.60202808,6.923925382,4.441242196,4.186852668,3.924314136
June,NBL_289,M2_PM,3.167671858,3.176209911,3.069977343,4.36874158,4.192358822,3.938835289,5.048445899,3.948533341,3.85966868,5.917787924,6.499258708,6.879330468,4.191183044,3.988717034,3.761208701
June,NBL_289,M0_M1,2.980313367,2.857782836,2.72826855,6.66327185,6.046374724,5.844815588,4.862869532,4.61397652,4.348047286,6.04669171,6.145361022,6.463822822,4.595519093,4.415584567,4.229927094
June,NBL_289,M2_M1,3.342643146,3.192892808,3.144265831,4.477144545,4.244964344,3.983108627,5.136454246,3.888242886,3.826814501,5.990950274,6.465555319,6.741943991,4.327733952,4.075635094,3.82516853
June,NBL_289,M0_M1+PM,3.685206567,3.355257443,3.328028769,7.020270639,6.528257274,6.377629001,6.832110613,6.29612082,6.360695955,9.065939643,9.716357621,9.839365736,7.183696253,6.9408661,6.743365163
June,NBL_289,M2_M1+PM,3.622684652,3.468590772,3.324025676,10.53023591,9.906108583,9.691126515,9.504460298,9.726582246,9.94434068,12.82258985,13.5886235,13.71062893,10.93742569,10.77498153,10.6704799
